OrderID,OrderDate,Region,SalesChannel,CustomerSegment,SalesRep,ProductCategory,Product,Quantity,UnitPrice,DiscountPct,UnitCost,Revenue,Cost,Profit,ProfitMarginPct,OrderMonth,OrderYear,Weekday
ORD101928,2024-01-17,East,In-Store,Consumer,Rep_03,Home & Kitchen,Blender,3,99.64,5.0,46.65,283.97,139.95,144.02,50.72,2024-01,2024,Wednesday
ORD100662,2024-08-19,North,Online,Small Business,Rep_03,Electronics,Smartwatch,3,209.69,0.0,98.08,629.07,294.24,334.83,53.23,2024-08,2024,Monday
ORD102388,2024-10-21,South,In-Store,Small Business,Rep_05,Home & Kitchen,Coffee Maker,2,61.69,0.0,38.92,123.38,77.84,45.54,36.91,2024-10,2024,Monday
ORD101529,2025-11-16,East,Marketplace,Consumer,Rep_01,Electronics,Smartwatch,8,104.7,0.0,56.08,837.6,448.64,388.96,46.44,2025-11,2025,Sunday
ORD100902,2025-08-01,East,In-Store,Small Business,Rep_07,Home & Kitchen,Cookware Set,8,59.81,0.0,40.01,478.48,320.08,158.4,33.1,2025-08,2025,Friday
ORD102648,2024-10-16,West,In-Store,Small Business,Rep_12,Beauty,Hair Dryer,5,67.87,0.0,35.71,339.35,178.55,160.8,47.38,2024-10,2024,Wednesday
ORD100685,2025-05-25,North,Online,Small Business,Rep_06,Apparel,Running Shoes,5,92.71,15.0,63.0,394.02,315.0,79.02,20.05,2025-05,2025,Sunday
ORD101551,2024-08-20,West,Online,Consumer,Rep_02,Home & Kitchen,Blender,5,173.3,0.0,112.16,866.5,560.8,305.7,35.28,2024-08,2024,Tuesday
ORD100433,2024-04-27,West,Marketplace,Small Business,Rep_04,Home & Kitchen,Air Fryer,3,44.65,0.0,24.39,133.95,73.17,60.78,45.38,2024-04,2024,Saturday
ORD100159,2024-11-21,North,Online,Small Business,Rep_03,Home & Kitchen,Blender,7,54.66,0.0,29.04,382.62,203.28,179.34,46.87,2024-11,2024,Thursday
ORD100999,2024-06-24,North,Online,Consumer,Rep_05,Apparel,Yoga Pants,6,101.07,5.0,56.33,576.1,337.98,238.12,41.33,2024-06,2024,Monday
ORD101823,2025-04-11,East,In-Store,Consumer,Rep_10,Electronics,Wireless Earbuds,4,91.77,0.0,56.62,367.08,226.48,140.6,38.3,2025-04,2025,Friday
ORD102178,2024-07-21,North,Online,Enterprise,Rep_03,Home & Kitchen,Vacuum Cleaner,2,164.82,0.0,88.97,329.64,177.94,151.7,46.02,2024-07,2024,Sunday
ORD101384,2024-06-05,South,Online,Consumer,Rep_02,Electronics,Power Bank,1,75.81,15.0,44.44,64.44,44.44,20.0,31.04,2024-06,2024,Wednesday
ORD102519,2024-05-05,North,In-Store,Consumer,Rep_06,Beauty,Perfume,2,28.86,0.0,14.76,57.72,29.52,28.2,48.86,2024-05,2024,Sunday
ORD100202,2024-01-22,West,In-Store,Consumer,Rep_08,Apparel,Yoga Pants,3,116.98,0.0,76.0,350.94,228.0,122.94,35.03,2024-01,2024,Monday
ORD101023,2025-11-30,East,Marketplace,Consumer,Rep_15,Beauty,Hair Dryer,2,44.6,10.0,22.14,80.28,44.28,36.0,44.84,2025-11,2025,Sunday
ORD100842,2025-10-05,North,In-Store,Enterprise,Rep_08,Home & Kitchen,Coffee Maker,2,161.42,15.0,95.41,274.41,190.82,83.59,30.46,2025-10,2025,Sunday
ORD102437,2024-02-16,West,Marketplace,Consumer,Rep_06,Electronics,Smartwatch,3,78.79,5.0,49.46,224.55,148.38,76.17,33.92,2024-02,2024,Friday
ORD102067,2025-02-19,East,In-Store,Consumer,Rep_06,Sports & Outdoors,Dumbbell Set,3,94.69,0.0,48.18,284.07,144.54,139.53,49.12,2025-02,2025,Wednesday
ORD100112,2025-11-15,East,Online,Small Business,Rep_11,Home & Kitchen,Cookware Set,7,155.84,0.0,100.94,1090.88,706.58,384.3,35.23,2025-11,2025,Saturday
ORD102543,2024-09-25,North,Online,Consumer,Rep_13,Beauty,Hair Dryer,5,41.1,0.0,26.76,205.5,133.8,71.7,34.89,2024-09,2024,Wednesday
ORD101446,2025-05-19,East,In-Store,Consumer,Rep_02,Apparel,Denim Jacket,3,34.48,5.0,18.53,98.27,55.59,42.68,43.43,2025-05,2025,Monday
ORD101952,2024-03-19,North,Online,Consumer,Rep_07,Home & Kitchen,Cookware Set,4,172.0,15.0,103.69,584.8,414.76,170.04,29.08,2024-03,2024,Tuesday
ORD100922,2025-03-22,West,Marketplace,Consumer,Rep_14,Sports & Outdoors,Camping Tent,3,99.46,10.0,49.72,268.54,149.16,119.38,44.46,2025-03,2025,Saturday
ORD101624,2024-07-13,South,In-Store,Small Business,Rep_10,Home & Kitchen,Blender,1,142.22,0.0,88.94,142.22,88.94,53.28,37.46,2024-07,2024,Saturday
ORD102301,2025-10-01,East,Online,Consumer,Rep_02,Electronics,Wireless Earbuds,2,178.43,0.0,97.71,356.86,195.42,161.44,45.24,2025-10,2025,Wednesday
ORD101319,2025-11-03,North,Online,Consumer,Rep_07,Apparel,Running Shoes,5,67.1,0.0,36.28,335.5,181.4,154.1,45.93,2025-11,2025,Monday
ORD101663,2025-08-30,South,In-Store,Small Business,Rep_13,Sports & Outdoors,Dumbbell Set,2,134.17,0.0,72.15,268.34,144.3,124.04,46.22,2025-08,2025,Saturday
ORD100815,2025-05-19,North,Marketplace,Enterprise,Rep_13,Sports & Outdoors,Water Bottle,2,143.22,0.0,76.85,286.44,153.7,132.74,46.34,2025-05,2025,Monday
ORD101473,2025-07-25,North,In-Store,Consumer,Rep_13,Apparel,Running Shoes,1,79.78,0.0,44.98,79.78,44.98,34.8,43.62,2025-07,2025,Friday
ORD101773,2025-04-19,North,In-Store,Consumer,Rep_04,Home & Kitchen,Vacuum Cleaner,6,80.26,5.0,48.22,457.48,289.32,168.16,36.76,2025-04,2025,Saturday
ORD100679,2025-09-25,East,In-Store,Small Business,Rep_11,Sports & Outdoors,Water Bottle,2,28.32,0.0,16.99,56.64,33.98,22.66,40.01,2025-09,2025,Thursday
ORD102281,2025-08-14,South,In-Store,Consumer,Rep_10,Home & Kitchen,Coffee Maker,2,90.5,0.0,51.77,181.0,103.54,77.46,42.8,2025-08,2025,Thursday
ORD101093,2025-02-05,East,Online,Consumer,Rep_08,Electronics,Power Bank,2,48.94,0.0,29.25,97.88,58.5,39.38,40.23,2025-02,2025,Wednesday
ORD100080,2025-10-27,West,Online,Consumer,Rep_02,Electronics,Wireless Earbuds,2,135.65,20.0,63.98,217.04,127.96,89.08,41.04,2025-10,2025,Monday
ORD101950,2024-03-18,North,Online,Small Business,Rep_06,Apparel,Yoga Pants,2,66.08,0.0,36.53,132.16,73.06,59.1,44.72,2024-03,2024,Monday
ORD101239,2024-07-25,North,Online,Small Business,Rep_10,Apparel,Running Shoes,5,22.84,0.0,15.48,114.2,77.4,36.8,32.22,2024-07,2024,Thursday
ORD100329,2025-07-26,West,In-Store,Consumer,Rep_04,Home & Kitchen,Vacuum Cleaner,4,86.96,10.0,51.44,313.06,205.76,107.3,34.27,2025-07,2025,Saturday
ORD100242,2025-11-22,East,In-Store,Small Business,Rep_14,Electronics,Smartwatch,6,126.23,0.0,69.83,757.38,418.98,338.4,44.68,2025-11,2025,Saturday
ORD100641,2025-06-06,East,Online,Consumer,Rep_05,Sports & Outdoors,Camping Tent,4,46.98,5.0,23.47,178.52,93.88,84.64,47.41,2025-06,2025,Friday
ORD100696,2024-05-02,North,Online,Small Business,Rep_06,Beauty,Face Serum,3,89.28,0.0,59.8,267.84,179.4,88.44,33.02,2024-05,2024,Thursday
ORD100753,2025-10-30,West,Marketplace,Consumer,Rep_06,Electronics,Bluetooth Speaker,1,38.56,5.0,22.75,36.63,22.75,13.88,37.89,2025-10,2025,Thursday
ORD100435,2024-03-23,North,In-Store,Consumer,Rep_09,Beauty,Hair Dryer,6,48.41,0.0,24.73,290.46,148.38,142.08,48.92,2024-03,2024,Saturday
ORD101563,2024-06-20,West,Online,Consumer,Rep_06,Electronics,Bluetooth Speaker,4,77.17,0.0,36.15,308.68,144.6,164.08,53.16,2024-06,2024,Thursday
ORD101934,2025-06-11,East,Online,Consumer,Rep_04,Beauty,Hair Dryer,3,19.36,0.0,12.88,58.08,38.64,19.44,33.47,2025-06,2025,Wednesday
ORD102468,2025-11-18,North,Marketplace,Consumer,Rep_07,Sports & Outdoors,Water Bottle,5,23.98,10.0,11.11,107.91,55.55,52.36,48.52,2025-11,2025,Tuesday
ORD101712,2025-06-27,West,Marketplace,Consumer,Rep_14,Sports & Outdoors,Water Bottle,6,35.47,0.0,19.98,212.82,119.88,92.94,43.67,2025-06,2025,Friday
ORD100551,2025-01-19,North,Online,Consumer,Rep_14,Sports & Outdoors,Camping Tent,2,88.75,0.0,41.62,177.5,83.24,94.26,53.1,2025-01,2025,Sunday
ORD102324,2025-08-28,South,Marketplace,Enterprise,Rep_04,Sports & Outdoors,Yoga Mat,7,49.07,0.0,24.36,343.49,170.52,172.97,50.36,2025-08,2025,Thursday
ORD100601,2025-01-06,South,Marketplace,Consumer,Rep_14,Home & Kitchen,Air Fryer,4,50.2,15.0,27.11,170.68,108.44,62.24,36.47,2025-01,2025,Monday
ORD101964,2024-10-12,North,In-Store,Consumer,Rep_12,Sports & Outdoors,Water Bottle,1,119.43,0.0,61.26,119.43,61.26,58.17,48.71,2024-10,2024,Saturday
ORD101013,2024-03-11,East,In-Store,Consumer,Rep_05,Sports & Outdoors,Dumbbell Set,1,95.71,0.0,56.43,95.71,56.43,39.28,41.04,2024-03,2024,Monday
ORD102498,2025-02-13,East,In-Store,Consumer,Rep_06,Apparel,Winter Coat,4,41.0,0.0,23.44,164.0,93.76,70.24,42.83,2025-02,2025,Thursday
ORD101427,2025-07-21,North,In-Store,Consumer,Rep_08,Beauty,Makeup Kit,4,49.88,5.0,25.52,189.54,102.08,87.46,46.14,2025-07,2025,Monday
ORD102012,2024-07-05,North,Online,Enterprise,Rep_04,Electronics,Power Bank,4,93.31,0.0,42.91,373.24,171.64,201.6,54.01,2024-07,2024,Friday
ORD101386,2025-05-12,North,In-Store,Consumer,Rep_14,Sports & Outdoors,Dumbbell Set,1,54.94,0.0,30.67,54.94,30.67,24.27,44.18,2025-05,2025,Monday
ORD101295,2024-03-06,West,Online,Small Business,Rep_10,Home & Kitchen,Cookware Set,4,119.99,0.0,69.0,479.96,276.0,203.96,42.5,2024-03,2024,Wednesday
ORD100466,2024-03-28,South,Online,Enterprise,Rep_15,Electronics,Bluetooth Speaker,7,200.06,0.0,101.11,1400.42,707.77,692.65,49.46,2024-03,2024,Thursday
ORD101499,2025-04-16,South,In-Store,Consumer,Rep_13,Beauty,Face Serum,1,53.52,0.0,25.31,53.52,25.31,28.21,52.71,2025-04,2025,Wednesday
ORD102292,2024-10-11,North,Online,Small Business,Rep_13,Home & Kitchen,Air Fryer,6,31.8,10.0,16.32,171.72,97.92,73.8,42.98,2024-10,2024,Friday
ORD102647,2025-07-16,South,In-Store,Enterprise,Rep_07,Sports & Outdoors,Dumbbell Set,2,84.52,0.0,51.26,169.04,102.52,66.52,39.35,2025-07,2025,Wednesday
ORD100277,2024-10-17,East,Marketplace,Small Business,Rep_14,Sports & Outdoors,Water Bottle,1,79.77,0.0,53.42,79.77,53.42,26.35,33.03,2024-10,2024,Thursday
ORD101069,2024-11-27,West,Online,Enterprise,Rep_11,Home & Kitchen,Coffee Maker,10,130.14,15.0,65.03,1106.19,650.3,455.89,41.21,2024-11,2024,Wednesday
ORD101548,2025-08-03,West,Online,Consumer,Rep_02,Electronics,Bluetooth Speaker,6,55.89,0.0,27.55,335.34,165.3,170.04,50.71,2025-08,2025,Sunday
ORD101024,2024-11-26,South,Online,Consumer,Rep_12,Apparel,Winter Coat,6,92.54,0.0,56.75,555.24,340.5,214.74,38.68,2024-11,2024,Tuesday
ORD101465,2025-07-04,North,Online,Consumer,Rep_05,Home & Kitchen,Vacuum Cleaner,6,41.62,5.0,24.62,237.23,147.72,89.51,37.73,2025-07,2025,Friday
ORD100940,2025-01-11,East,In-Store,Small Business,Rep_12,Electronics,Bluetooth Speaker,6,149.66,0.0,96.72,897.96,580.32,317.64,35.37,2025-01,2025,Saturday
ORD101466,2025-10-28,North,Online,Consumer,Rep_15,Home & Kitchen,Coffee Maker,3,114.42,0.0,73.5,343.26,220.5,122.76,35.76,2025-10,2025,Tuesday
ORD101323,2024-05-02,North,Marketplace,Small Business,Rep_04,Apparel,Winter Coat,5,38.73,0.0,25.3,193.65,126.5,67.15,34.68,2024-05,2024,Thursday
ORD101399,2024-07-02,East,Online,Consumer,Rep_01,Sports & Outdoors,Camping Tent,3,12.87,5.0,6.0,36.68,18.0,18.68,50.93,2024-07,2024,Tuesday
ORD102207,2024-09-20,West,In-Store,Enterprise,Rep_03,Home & Kitchen,Air Fryer,2,32.09,0.0,18.16,64.18,36.32,27.86,43.41,2024-09,2024,Friday
ORD101449,2025-10-25,West,Online,Small Business,Rep_11,Beauty,Face Serum,1,69.87,10.0,33.88,62.88,33.88,29.0,46.12,2025-10,2025,Saturday
ORD100906,2024-08-04,North,In-Store,Consumer,Rep_12,Beauty,Hair Dryer,5,51.95,0.0,23.81,259.75,119.05,140.7,54.17,2024-08,2024,Sunday
ORD102389,2025-07-08,West,In-Store,Consumer,Rep_01,Apparel,Denim Jacket,3,328.33,5.0,25.26,935.74,75.78,859.96,91.9,2025-07,2025,Tuesday
ORD101895,2025-04-30,East,Marketplace,Small Business,Rep_11,Apparel,Running Shoes,1,77.59,0.0,44.26,77.59,44.26,33.33,42.96,2025-04,2025,Wednesday
ORD100388,2025-06-06,West,Online,Small Business,Rep_12,Electronics,Laptop Stand,4,118.01,10.0,54.08,424.84,216.32,208.52,49.08,2025-06,2025,Friday
ORD102070,2024-11-21,West,In-Store,Consumer,Rep_15,Apparel,Backpack,8,78.0,0.0,50.17,624.0,401.36,222.64,35.68,2024-11,2024,Thursday
ORD100880,2024-05-30,West,In-Store,Consumer,Rep_06,Home & Kitchen,Coffee Maker,1,26.3,0.0,13.67,26.3,13.67,12.63,48.02,2024-05,2024,Thursday
ORD102442,2025-04-25,West,In-Store,Small Business,Rep_06,Apparel,Running Shoes,1,64.63,15.0,42.83,54.94,42.83,12.11,22.04,2025-04,2025,Friday
ORD100050,2024-01-08,South,Online,Consumer,Rep_06,Sports & Outdoors,Cycling Helmet,1,143.78,5.0,93.84,136.59,93.84,42.75,31.3,2024-01,2024,Monday
ORD101887,2024-02-09,North,Online,Consumer,Rep_04,Electronics,Laptop Stand,1,35.46,0.0,22.13,35.46,22.13,13.33,37.59,2024-02,2024,Friday
ORD101702,2025-06-26,West,Online,Consumer,Rep_10,Apparel,Backpack,2,82.66,10.0,44.7,148.79,89.4,59.39,39.92,2025-06,2025,Thursday
ORD100133,2025-11-23,North,In-Store,Consumer,Rep_05,Home & Kitchen,Air Fryer,5,25.21,0.0,13.53,126.05,67.65,58.4,46.33,2025-11,2025,Sunday
ORD101105,2025-12-21,East,Online,Consumer,Rep_05,Home & Kitchen,Coffee Maker,7,130.26,5.0,75.06,866.23,525.42,340.81,39.34,2025-12,2025,Sunday
ORD100703,2024-11-05,North,In-Store,Consumer,Rep_12,Home & Kitchen,Cookware Set,7,135.09,10.0,76.82,851.07,537.74,313.33,36.82,2024-11,2024,Tuesday
ORD100482,2025-01-15,South,Online,Consumer,Rep_10,Apparel,Yoga Pants,2,51.68,5.0,28.19,98.19,56.38,41.81,42.58,2025-01,2025,Wednesday
ORD101145,2024-08-09,West,In-Store,Consumer,Rep_05,Electronics,Smartwatch,2,149.74,0.0,89.3,299.48,178.6,120.88,40.36,2024-08,2024,Friday
ORD102038,2024-04-03,North,Online,Consumer,Rep_08,Apparel,Winter Coat,1,43.82,5.0,23.88,41.63,23.88,17.75,42.64,2024-04,2024,Wednesday
ORD100066,2025-01-07,South,In-Store,Consumer,Rep_06,Electronics,Wireless Earbuds,3,185.51,5.0,94.46,528.7,283.38,245.32,46.4,2025-01,2025,Tuesday
ORD102352,2024-07-23,South,Online,Consumer,Rep_14,Beauty,Face Serum,4,20.35,0.0,12.21,81.4,48.84,32.56,40.0,2024-07,2024,Tuesday
ORD100907,2025-04-01,North,Marketplace,Consumer,Rep_06,Home & Kitchen,Blender,3,145.55,0.0,73.06,436.65,219.18,217.47,49.8,2025-04,2025,Tuesday
ORD100031,2025-08-26,North,Online,Small Business,Rep_08,Electronics,Power Bank,2,217.88,5.0,119.78,413.97,239.56,174.41,42.13,2025-08,2025,Tuesday
ORD102531,2025-05-30,North,Online,Consumer,Rep_08,Home & Kitchen,Air Fryer,1,51.35,15.0,32.07,43.65,32.07,11.58,26.53,2025-05,2025,Friday
ORD100010,2025-12-24,North,Online,Enterprise,Rep_03,Electronics,Laptop Stand,5,170.98,15.0,86.42,726.66,432.1,294.56,40.54,2025-12,2025,Wednesday
ORD100064,2024-06-26,East,Marketplace,Enterprise,Rep_01,Beauty,Makeup Kit,2,35.47,0.0,22.39,70.94,44.78,26.16,36.88,2024-06,2024,Wednesday
ORD100776,2025-03-18,South,Marketplace,Consumer,Rep_13,Electronics,Wireless Earbuds,1,103.67,5.0,68.97,98.49,68.97,29.52,29.97,2025-03,2025,Tuesday
ORD100077,2025-07-19,East,Online,Consumer,Rep_15,Apparel,Winter Coat,2,98.45,0.0,54.8,196.9,109.6,87.3,44.34,2025-07,2025,Saturday
ORD100491,2025-07-30,West,Online,Consumer,Rep_07,Home & Kitchen,Blender,2,37.67,0.0,25.2,75.34,50.4,24.94,33.1,2025-07,2025,Wednesday
ORD102113,2024-07-17,West,Online,Consumer,Rep_05,Apparel,Yoga Pants,4,20.32,0.0,13.66,81.28,54.64,26.64,32.78,2024-07,2024,Wednesday
ORD102465,2025-02-16,South,In-Store,Consumer,Rep_15,Apparel,Winter Coat,6,54.43,0.0,35.05,326.58,210.3,116.28,35.61,2025-02,2025,Sunday
ORD100591,2024-10-31,East,Online,Enterprise,Rep_06,Apparel,Denim Jacket,3,108.74,5.0,51.16,309.91,153.48,156.43,50.48,2024-10,2024,Thursday
ORD101285,2025-09-29,South,Marketplace,Consumer,Rep_13,Beauty,Perfume,2,19.48,5.0,10.05,37.01,20.1,16.91,45.69,2025-09,2025,Monday
ORD102241,2025-06-26,South,Online,Consumer,Rep_12,Sports & Outdoors,Camping Tent,6,108.6,0.0,57.92,651.6,347.52,304.08,46.67,2025-06,2025,Thursday
ORD100724,2025-04-09,South,Online,Consumer,Rep_12,Beauty,Skincare Set,7,12.58,10.0,7.35,79.25,51.45,27.8,35.08,2025-04,2025,Wednesday
ORD101212,2024-03-01,South,Online,Consumer,Rep_04,Home & Kitchen,Cookware Set,4,59.05,0.0,33.39,236.2,133.56,102.64,43.45,2024-03,2024,Friday
ORD102296,2024-10-10,East,Marketplace,Consumer,Rep_02,Apparel,Yoga Pants,4,97.0,0.0,60.94,388.0,243.76,144.24,37.18,2024-10,2024,Thursday
ORD101637,2024-11-25,South,Online,Consumer,Rep_13,Apparel,Running Shoes,7,94.96,0.0,51.42,664.72,359.94,304.78,45.85,2024-11,2024,Monday
ORD102549,2025-01-05,East,Online,Consumer,Rep_07,Apparel,Backpack,3,67.54,0.0,39.04,202.62,117.12,85.5,42.2,2025-01,2025,Sunday
ORD102622,2024-02-05,East,In-Store,Consumer,Rep_10,Beauty,Hair Dryer,1,52.54,0.0,25.31,52.54,25.31,27.23,51.83,2024-02,2024,Monday
ORD100982,2025-08-08,West,In-Store,Consumer,Rep_06,Electronics,Laptop Stand,6,208.25,0.0,116.4,1249.5,698.4,551.1,44.11,2025-08,2025,Friday
ORD100706,2025-08-03,North,Online,Enterprise,Rep_10,Electronics,Power Bank,5,144.44,0.0,91.89,722.2,459.45,262.75,36.38,2025-08,2025,Sunday
ORD101687,2025-08-10,North,Online,Small Business,Rep_08,Electronics,Power Bank,5,182.9,0.0,110.91,914.5,554.55,359.95,39.36,2025-08,2025,Sunday
ORD102335,2025-01-20,West,Marketplace,Consumer,Rep_11,Apparel,Backpack,3,71.02,0.0,39.83,213.06,119.49,93.57,43.92,2025-01,2025,Monday
ORD100273,2024-11-20,South,In-Store,Consumer,Rep_03,Apparel,Running Shoes,3,72.02,0.0,39.2,216.06,117.6,98.46,45.57,2024-11,2024,Wednesday
ORD101709,2025-06-21,East,Online,Consumer,Rep_11,Home & Kitchen,Coffee Maker,8,49.69,0.0,33.08,397.52,264.64,132.88,33.43,2025-06,2025,Saturday
ORD102445,2025-08-11,West,In-Store,Consumer,Rep_08,Home & Kitchen,Vacuum Cleaner,7,118.99,0.0,76.42,832.93,534.94,297.99,35.78,2025-08,2025,Monday
ORD100963,2025-10-07,North,Marketplace,Consumer,Rep_10,Electronics,Laptop Stand,8,30.03,5.0,18.1,228.23,144.8,83.43,36.56,2025-10,2025,Tuesday
ORD102236,2025-11-21,North,Marketplace,Consumer,Rep_14,Home & Kitchen,Cookware Set,1,127.31,0.0,74.68,127.31,74.68,52.63,41.34,2025-11,2025,Friday
ORD102548,2024-12-22,North,In-Store,Consumer,Rep_13,Home & Kitchen,Air Fryer,7,97.1,0.0,48.66,679.7,340.62,339.08,49.89,2024-12,2024,Sunday
ORD100373,2025-07-08,North,In-Store,Consumer,Rep_15,Beauty,Perfume,2,85.74,10.0,52.21,154.33,104.42,49.91,32.34,2025-07,2025,Tuesday
ORD102371,2025-03-15,North,Marketplace,Small Business,Rep_01,Home & Kitchen,Vacuum Cleaner,4,145.72,10.0,82.99,524.59,331.96,192.63,36.72,2025-03,2025,Saturday
ORD102276,2025-12-15,South,Online,Consumer,Rep_10,Apparel,Backpack,9,21.48,0.0,9.88,193.32,88.92,104.4,54.0,2025-12,2025,Monday
ORD101452,2025-04-10,West,In-Store,Consumer,Rep_09,Beauty,Makeup Kit,1,38.69,15.0,18.35,32.89,18.35,14.54,44.21,2025-04,2025,Thursday
ORD100149,2024-02-26,West,Marketplace,Consumer,Rep_07,Electronics,Bluetooth Speaker,3,155.14,10.0,99.05,418.88,297.15,121.73,29.06,2024-02,2024,Monday
ORD101757,2025-10-11,East,In-Store,Consumer,Rep_11,Home & Kitchen,Cookware Set,1,107.24,0.0,56.56,107.24,56.56,50.68,47.26,2025-10,2025,Saturday
ORD100218,2024-01-10,North,Online,Consumer,Rep_02,Home & Kitchen,Coffee Maker,2,144.54,0.0,70.28,289.08,140.56,148.52,51.38,2024-01,2024,Wednesday
ORD100239,2025-10-09,West,Online,Consumer,Rep_11,Sports & Outdoors,Cycling Helmet,3,16.31,0.0,8.98,48.93,26.94,21.99,44.94,2025-10,2025,Thursday
ORD101131,2024-06-16,West,Online,Small Business,Rep_03,Apparel,Yoga Pants,4,116.29,0.0,78.58,465.16,314.32,150.84,32.43,2024-06,2024,Sunday
ORD102413,2025-10-04,East,Online,Consumer,Rep_08,Apparel,Running Shoes,4,71.14,0.0,45.41,284.56,181.64,102.92,36.17,2025-10,2025,Saturday
ORD101253,2024-12-06,South,In-Store,Small Business,Rep_10,Home & Kitchen,Coffee Maker,5,83.67,0.0,48.04,418.35,240.2,178.15,42.58,2024-12,2024,Friday
ORD101053,2024-08-20,East,In-Store,Enterprise,Rep_05,Apparel,Winter Coat,1,92.83,20.0,57.06,74.26,57.06,17.2,23.16,2024-08,2024,Tuesday
ORD101668,2024-10-25,North,Online,Consumer,Rep_08,Sports & Outdoors,Water Bottle,1,33.23,5.0,15.07,31.57,15.07,16.5,52.26,2024-10,2024,Friday
ORD102265,2024-04-09,North,Online,Enterprise,Rep_10,Electronics,Smartwatch,3,133.36,0.0,66.72,400.08,200.16,199.92,49.97,2024-04,2024,Tuesday
ORD101357,2025-03-01,East,In-Store,Small Business,Rep_07,Home & Kitchen,Blender,1,70.6,15.0,32.49,60.01,32.49,27.52,45.86,2025-03,2025,Saturday
ORD100775,2025-01-07,North,Marketplace,Small Business,Rep_01,Electronics,Laptop Stand,5,177.71,0.0,83.72,888.55,418.6,469.95,52.89,2025-01,2025,Tuesday
ORD102338,2024-04-18,West,In-Store,Consumer,Rep_06,Electronics,Power Bank,4,67.15,20.0,38.33,214.88,153.32,61.56,28.65,2024-04,2024,Thursday
ORD100839,2025-10-27,North,Online,Consumer,Rep_10,Beauty,Skincare Set,4,21.33,0.0,13.46,85.32,53.84,31.48,36.9,2025-10,2025,Monday
ORD100627,2025-03-03,North,Online,Enterprise,Rep_03,Beauty,Face Serum,4,21.73,0.0,12.75,86.92,51.0,35.92,41.33,2025-03,2025,Monday
ORD100323,2024-01-01,West,Online,Consumer,Rep_10,Electronics,Bluetooth Speaker,2,155.72,5.0,75.67,295.87,151.34,144.53,48.85,2024-01,2024,Monday
ORD102631,2025-09-20,West,In-Store,Consumer,Rep_09,Electronics,Wireless Earbuds,4,96.6,5.0,44.68,367.08,178.72,188.36,51.31,2025-09,2025,Saturday
ORD101867,2024-10-12,North,In-Store,Small Business,Rep_03,Apparel,Backpack,1,36.16,15.0,17.07,30.74,17.07,13.67,44.47,2024-10,2024,Saturday
ORD101160,2025-02-21,East,Marketplace,Small Business,Rep_01,Beauty,Skincare Set,4,29.59,0.0,19.17,118.36,76.68,41.68,35.21,2025-02,2025,Friday
ORD101076,2024-05-27,South,Online,Small Business,Rep_01,Apparel,Winter Coat,3,38.88,0.0,22.87,116.64,68.61,48.03,41.18,2024-05,2024,Monday
ORD100437,2025-07-10,East,In-Store,Enterprise,Rep_07,Electronics,Bluetooth Speaker,2,190.41,0.0,123.8,380.82,247.6,133.22,34.98,2025-07,2025,Thursday
ORD100119,2024-02-07,West,Online,Consumer,Rep_08,Home & Kitchen,Coffee Maker,3,82.69,5.0,46.08,235.67,138.24,97.43,41.34,2024-02,2024,Wednesday
ORD102359,2024-12-07,West,Marketplace,Consumer,Rep_03,Home & Kitchen,Air Fryer,5,121.2,5.0,71.85,575.7,359.25,216.45,37.6,2024-12,2024,Saturday
ORD102200,2025-02-07,East,In-Store,Enterprise,Rep_11,Apparel,Denim Jacket,6,68.58,0.0,32.69,411.48,196.14,215.34,52.33,2025-02,2025,Friday
ORD101814,2025-09-22,East,In-Store,Small Business,Rep_13,Electronics,Laptop Stand,5,167.03,5.0,98.5,793.39,492.5,300.89,37.92,2025-09,2025,Monday
ORD101839,2024-02-20,East,Online,Consumer,Rep_03,Apparel,Running Shoes,1,87.83,10.0,54.28,79.05,54.28,24.77,31.33,2024-02,2024,Tuesday
ORD101026,2024-05-31,West,In-Store,Consumer,Rep_10,Electronics,Wireless Earbuds,2,93.58,10.0,50.8,168.44,101.6,66.84,39.68,2024-05,2024,Friday
ORD100076,2025-10-04,East,Online,Consumer,Rep_07,Home & Kitchen,Vacuum Cleaner,4,105.84,10.0,59.36,381.02,237.44,143.58,37.68,2025-10,2025,Saturday
ORD100900,2024-10-19,North,In-Store,Consumer,Rep_02,Beauty,Hair Dryer,3,73.84,15.0,46.4,188.29,139.2,49.09,26.07,2024-10,2024,Saturday
ORD100371,2025-04-11,South,Marketplace,Consumer,Rep_04,Home & Kitchen,Cookware Set,3,132.92,0.0,65.98,398.76,197.94,200.82,50.36,2025-04,2025,Friday
ORD101204,2025-12-14,West,Online,Consumer,Rep_01,Electronics,Wireless Earbuds,5,173.1,0.0,113.62,865.5,568.1,297.4,34.36,2025-12,2025,Sunday
ORD102271,2025-10-01,West,Online,Consumer,Rep_10,Electronics,Bluetooth Speaker,6,111.54,0.0,69.32,669.24,415.92,253.32,37.85,2025-10,2025,Wednesday
ORD100941,2024-11-15,West,Online,Small Business,Rep_07,Electronics,Smartwatch,2,121.47,0.0,69.6,242.94,139.2,103.74,42.7,2024-11,2024,Friday
ORD100552,2025-10-30,East,In-Store,Consumer,Rep_15,Sports & Outdoors,Camping Tent,5,115.31,15.0,75.36,490.07,376.8,113.27,23.11,2025-10,2025,Thursday
