OrderID,OrderDate,Region,SalesChannel,CustomerSegment,SalesRep,ProductCategory,Product,Quantity,UnitPrice,DiscountPct,UnitCost,Revenue,Cost
ORD101272,2025-02-24,North,In-Store,Consumer,Rep_08,Electronics,Wireless Earbuds,3,105.78,0.0,70.47,317.34,211.41
ORD100926,2024-07-26,North,Online,Consumer,Rep_08,Apparel,Backpack,2,62.82,20.0,28.75,100.51,57.5
ORD101594,2024-03-10,North,Marketplace,Consumer,Rep_14,Home & Kitchen,Cookware Set,1,89.12,5.0,44.08,84.66,44.08
ORD100223,2024-09-07,West,Online,Consumer,Rep_01,Home & Kitchen,Coffee Maker,1,166.34,20.0,107.35,133.07,107.35
ORD100766,2024-01-22,East,Marketplace,Small Business,Rep_07,Home & Kitchen,Coffee Maker,4,152.47,15.0,94.1,518.4,376.4
ORD100613,2025-07-01,South,In-Store,Small Business,Rep_03,Beauty,Hair Dryer,5,47.87,0.0,31.72,239.35,158.6
ORD101245,2025-04-05,West,In-Store,Enterprise,Rep_14,Apparel,Backpack,2,23.14,5.0,14.92,43.97,29.84
ORD101540,2025-09-05,East,In-Store,Consumer,Rep_14,Apparel,Denim Jacket,2,111.74,0.0,73.51,223.48,147.02
ORD100052,2024-08-08,West,Marketplace,Enterprise,Rep_09,Sports & Outdoors,Water Bottle,3,128.72,0.0,83.15,386.16,249.45
ORD100529,2024-09-18,North,Online,Consumer,Rep_06,Apparel,Yoga Pants,2,101.1,0.0,50.67,202.2,101.34
ORD101899,2025-08-09,West,Online,Enterprise,Rep_01,ELECTRONICS,Wireless Earbuds,2,107.02,10.0,60.83,192.64,121.66
ORD102633,2025-12-29,East,In-Store,Consumer,Rep_02,Apparel,Yoga Pants,3,60.84,15.0,29.05,155.14,87.15
ORD100818,2025-12-25,South,In-Store,Consumer,Rep_12,Electronics,Power Bank,8,128.16,0.0,69.56,1025.28,556.48
ORD100155,2025-10-01,North,Online,Small Business,Rep_04,Sports & Outdoors,Yoga Mat,4,88.8,5.0,55.99,337.44,223.96
ORD102580,2025-12-15,North,Online,Enterprise,Rep_09,Sports & Outdoors,Dumbbell Set,2,112.98,0.0,59.8,225.96,119.6
ORD100248,2025-01-13,South,In-Store,Consumer,Rep_05,Home & Kitchen,Vacuum Cleaner,2,134.22,15.0,79.77,228.17,159.54
ORD100761,2025-01-26,North,Online,Consumer,Rep_13,Home & Kitchen,Coffee Maker,5,30.32,15.0,20.16,128.86,100.8
ORD101894,2024-10-27,West,Online,Small Business,Rep_15,Electronics,Laptop Stand,3,55.43,0.0,26.85,166.29,80.55
ORD102029,2025-03-20,East,In-Store,Consumer,Rep_14,Electronics,Power Bank,5,35.82,0.0,16.94,179.1,84.7
ORD101130,2024-03-08,West,Online,Consumer,Rep_10,Home & Kitchen,Coffee Maker,4,131.39,10.0,79.73,473.0,318.92
ORD100542,2025-02-02,South,In-Store,Consumer,Rep_11,Sports & Outdoors,Water Bottle,2,134.39,5.0,69.21,255.34,138.42
ORD100793,2025-06-23,South,Online,Enterprise,Rep_06,Electronics,Wireless Earbuds,10,119.2,0.0,68.73,1192.0,687.3
ORD101725,2024-12-02,South,In-Store,Small Business,Rep_08,Home & Kitchen,Blender,8,118.43,10.0,53.89,852.7,431.12
ORD100628,2024-04-17,East,Online,Consumer,Rep_09,Apparel,Running Shoes,1,76.45,5.0,47.18,72.63,47.18
ORD102198,2025-06-02,North,Online,Small Business,Rep_07,Apparel,Backpack,2,96.04,0.0,55.61,192.08,111.22
ORD102422,2024-07-17,West,In-Store,Consumer,Rep_11,Sports & Outdoors,Yoga Mat,5,72.16,0.0,38.81,360.8,194.05
ORD102554,2024-11-27,East,Online,Small Business,Rep_01,Sports & Outdoors,Yoga Mat,4,77.37,5.0,49.23,294.01,196.92
ORD101367,2025-01-14,South,In-Store,Small Business,Rep_15,Beauty,Makeup Kit,3,64.48,0.0,38.25,193.44,114.75
ORD101620,2025-07-07,West,In-Store,Consumer,Rep_07,Electronics,Bluetooth Speaker,4,100.35,5.0,56.69,381.33,226.76
ORD102500,2025-12-25,North,In-Store,Small Business,Rep_05,Apparel,Yoga Pants,5,69.12,0.0,31.98,345.6,159.9
ORD101071,2025-08-26,South,Online,Small Business,Rep_06,Home & Kitchen,Blender,5,62.86,15.0,36.5,267.16,182.5
ORD100554,2024-04-26,North,In-Store,Consumer,Rep_08,Home & Kitchen,Blender,1,77.69,0.0,36.49,77.69,36.49
ORD101828,2025-12-25,North,Marketplace,Small Business,Rep_15,Home & Kitchen,Cookware Set,5,48.05,0.0,25.38,240.25,126.9
ORD100826,2025-03-08,South,In-Store,Consumer,Rep_02,Electronics,Laptop Stand,1,25.84,15.0,17.27,21.96,17.27
ORD102605,2025-03-06,North,Online,Enterprise,Rep_01,Sports & Outdoors,Camping Tent,4,111.38,0.0,57.49,445.52,229.96
ORD101984,2024-08-10,North,Marketplace,Consumer,Rep_04,Apparel,Yoga Pants,4,21.04,5.0,13.86,79.95,55.44
ORD101837,2025-03-22,North,Marketplace,Consumer,Rep_05,Apparel,Denim Jacket,5,102.88,20.0,53.39,411.52,266.95
ORD100535,2025-03-22,South,In-Store,Consumer,Rep_08,SPORTS & OUTDOORS,Yoga Mat,6,116.0,0.0,59.1,696.0,354.6
ORD102394,2025-03-28,North,Online,Consumer,Rep_02,Electronics,Power Bank,3,40.83,10.0,27.1,110.24,81.3
ORD100154,2025-06-25,East,Marketplace,Consumer,Rep_01,HOME & KITCHEN,Cookware Set,9,159.98,0.0,95.64,1439.82,860.76
ORD102310,2025-12-21,West,Marketplace,Consumer,Rep_14,Sports & Outdoors,Dumbbell Set,6,66.73,0.0,41.46,400.38,248.76
ORD102522,2024-07-24,East,Online,Small Business,Rep_05,Home & Kitchen,Cookware Set,1,52.74,20.0,25.64,42.19,25.64
ORD100322,2024-10-28,South,In-Store,Consumer,Rep_12,Beauty,Skincare Set,5,57.99,0.0,30.77,289.95,153.85
ORD101710,2024-03-21,East,Online,Consumer,Rep_12,Electronics,Power Bank,4,147.31,0.0,97.55,589.24,390.2
ORD100014,2024-07-01,East,In-Store,Small Business,Rep_12,Electronics,Power Bank,2,105.45,5.0,67.26,200.36,134.52
ORD101798,2025-11-15,East,Online,Enterprise,Rep_04,Home & Kitchen,Blender,6,83.49,0.0,51.8,500.94,310.8
ORD102525,2025-08-29, South ,In-Store,Consumer,Rep_01,Electronics,Wireless Earbuds,4,60.31,0.0,37.82,241.24,151.28
ORD100082,2025-06-12,South,Marketplace,Consumer,Rep_02,Beauty,Face Serum,3,27.5,0.0,12.78,82.5,38.34
ORD101943,2025-10-19,East,Online,Enterprise,Rep_09,Electronics,Laptop Stand,1,148.93,0.0,96.8,148.93,96.8
ORD101988,2025-07-19,East,In-Store,Small Business,Rep_14,Apparel,Denim Jacket,5,39.59,5.0,20.8,188.05,104.0
ORD101383,2025-01-11,North,Online,Small Business,Rep_09,Apparel,Yoga Pants,2,69.29,20.0,33.26,110.86,66.52
ORD101574,2025-12-25,West,Online,Consumer,Rep_13,Apparel,Denim Jacket,6,59.63,0.0,27.29,357.78,163.74
ORD102058,2025-11-24,East,Marketplace,Small Business,Rep_01,Sports & Outdoors,Yoga Mat,7,110.61,0.0,62.65,774.27,438.55
ORD101256,2025-02-18,West,In-Store,Consumer,Rep_15,Apparel,Running Shoes,6,44.07,0.0,25.68,264.42,154.08
ORD101494,2025-01-21,East,Online,Consumer,Rep_03,Electronics,Power Bank,4,95.48,0.0,49.72,381.92,198.88
ORD100831,2025-03-29,North,Online,Consumer,Rep_10,Electronics,Wireless Earbuds,3,49.04,0.0,26.45,147.12,79.35
ORD102080,2025-10-09,South,Online,Enterprise,Rep_12,Sports & Outdoors,Dumbbell Set,1,131.24,0.0,61.92,131.24,61.92
ORD101174,2025-09-20,West,Marketplace,Consumer,Rep_13,Home & Kitchen,Cookware Set,2,36.22,0.0,20.32,72.44,40.64
ORD100413,2025-04-06,South,Online,Consumer,Rep_01,Electronics,Power Bank,3,37.15,5.0,21.26,105.88,63.78
ORD101817,2025-05-22,West,Marketplace,Consumer,Rep_13,Electronics,Power Bank,4,207.37,0.0,103.6,829.48,414.4
ORD100165,2025-03-29,East,Online,Consumer,Rep_05,Apparel,Denim Jacket,5,28.32,0.0,15.48,141.6,77.4
ORD102610,2024-12-25,North,Online,Small Business,Rep_11,Sports & Outdoors,Cycling Helmet,8,105.79,0.0,50.06,846.32,400.48
ORD102624,2025-06-15,West,In-Store,Consumer,Rep_10,Beauty,Skincare Set,3,24.74,0.0,13.06,74.22,39.18
ORD100614,2024-05-23,North,In-Store,Enterprise,Rep_04,Sports & Outdoors,Camping Tent,3,83.57,0.0,53.59,250.71,160.77
ORD101014,2025-04-10,East,Online,Consumer,Rep_11,Electronics,Laptop Stand,3,168.41,0.0,93.42,505.23,280.26
ORD102137,2025-06-23,East,Online,Enterprise,Rep_10,Sports & Outdoors,Yoga Mat,7,25.98,15.0,15.84,154.58,110.88
ORD102464,2024-10-26,East,Online,Small Business,Rep_09,Apparel,Backpack,2,20.86,0.0,10.05,41.72,20.1
ORD101237,2024-02-24, East ,Marketplace,Small Business,Rep_08,Home & Kitchen,Vacuum Cleaner,5,123.27,20.0,82.36,493.08,411.8
ORD102181,2025-10-09,South,In-Store,Consumer,Rep_12,Sports & Outdoors,Yoga Mat,7,67.41,0.0,44.2,471.87,309.4
ORD100555,2025-11-12,North,In-Store,Consumer,Rep_08,Apparel,Running Shoes,7,116.04,0.0,68.17,812.28,477.19
ORD101211,2024-05-26,South,Online,Consumer,Rep_15,Home & Kitchen,Vacuum Cleaner,3,109.54,5.0,50.03,312.19,150.09
ORD102499,2025-11-12,North,In-Store,Small Business,Rep_02,Beauty,Makeup Kit,7,12.31,5.0,8.24,81.86,57.68
ORD100634,2025-01-27,South,Online,Consumer,Rep_12,Home & Kitchen,Coffee Maker,7,149.52,0.0,89.74,1046.64,628.18
ORD101055,2025-10-29,West,Online,Consumer,Rep_13,Apparel,Denim Jacket,3,57.87,0.0,27.38,173.61,82.14
ORD101708,2024-01-14,South,In-Store,Consumer,Rep_03,Electronics,Bluetooth Speaker,1,132.02,15.0,70.95,112.22,70.95
ORD100796,2024-09-27,West,Online,Consumer,Rep_13,Apparel,Running Shoes,2,83.11,0.0,41.94,166.22,83.88
ORD102477,2024-11-02,East,Online,Consumer,Rep_09,Home & Kitchen,Vacuum Cleaner,3,164.54,0.0,75.11,493.62,225.33
ORD100174,2024-04-04,North,Online,Small Business,Rep_14,Apparel,Winter Coat,5,61.98,0.0,39.05,309.9,195.25
ORD100245,2024-07-05,East,In-Store,Consumer,Rep_08,Beauty,Face Serum,1,74.02,0.0,47.71,74.02,47.71
ORD101080,2025-12-10,North,In-Store,Consumer,Rep_11,Beauty,Makeup Kit,4,27.89,10.0,17.61,100.4,70.44
ORD101654,2025-04-05,East,Online,Consumer,Rep_04,Beauty,Skincare Set,3,21.92,0.0,12.18,65.76,36.54
ORD100103,2025-09-17,North,Online,Consumer,Rep_11,APPAREL,Yoga Pants,7,61.3,0.0,36.07,429.1,252.49
ORD100144,2025-10-04,North,Online,Consumer,Rep_05,Home & Kitchen,Blender,4,56.27,15.0,37.0,191.32,148.0
ORD100145,2025-09-02,East,In-Store,Small Business,Rep_10,Beauty,Hair Dryer,1,72.52,0.0,41.09,72.52,41.09
ORD100090,2025-02-27,South,In-Store,Consumer,Rep_10,Apparel,Yoga Pants,4,98.27,0.0,65.44,393.08,261.76
ORD100682,2025-12-24,South,In-Store,Small Business,Rep_01,Electronics,Bluetooth Speaker,5,146.23,0.0,97.26,731.15,486.3
ORD100310,2024-07-23,East,Marketplace,Consumer,Rep_14,Beauty,Perfume,6,33.85,5.0,22.27,192.95,133.62
ORD100093,2025-12-05,East,In-Store,Consumer,Rep_04,Electronics,Bluetooth Speaker,9,102.07,5.0,63.65,872.7,572.85
ORD102369,2024-06-01,South,Online,Consumer,Rep_02,Home & Kitchen,Air Fryer,3,166.85,5.0,86.69,475.52,260.07
ORD101956,2025-01-22,North,In-Store,Consumer,Rep_14,Sports & Outdoors,Cycling Helmet,3,84.69,5.0,44.86,241.37,134.58
ORD100924,2024-06-28,West,In-Store,Small Business,Rep_05,Electronics,Bluetooth Speaker,1,103.9,0.0,52.65,103.9,52.65
ORD101909,2025-04-09,North,Online,Consumer,Rep_02,Home & Kitchen,Vacuum Cleaner,6,105.4,5.0,58.15,600.78,348.9
ORD101035,2025-04-04,North,In-Store,Consumer,Rep_02,Sports & Outdoors,Dumbbell Set,3,52.26,10.0,33.33,141.1,99.99
ORD101400,2024-11-20,North,Online,Consumer,Rep_09,Beauty,Perfume,3,37.6,0.0,24.5,112.8,73.5
ORD102291,2024-11-16,North,Online,Consumer,Rep_08,Home & Kitchen,Blender,3,167.36,0.0,88.63,502.08,265.89
ORD101500,2024-02-17,South,In-Store,Small Business,Rep_01,Home & Kitchen,Air Fryer,3,100.46,15.0,46.19,256.17,138.57
ORD102262,2024-02-06,North,Marketplace,Consumer,Rep_04,Electronics,Smartwatch,2,207.49,15.0,130.02,352.73,260.04
ORD101468,2025-08-19,East,Online,Consumer,Rep_08,Apparel,Winter Coat,2,27.82,0.0,16.44,55.64,32.88
ORD100998,2024-02-03,South,In-Store,Consumer,Rep_07,Electronics,Laptop Stand,6,76.2,0.0,46.76,457.2,280.56
ORD100853,2025-04-24,East,In-Store,Consumer,Rep_01,Apparel,Winter Coat,3,38.68,15.0,21.78,98.63,65.34
ORD102204,2024-10-09,East,In-Store,Consumer,Rep_02,Home & Kitchen,Coffee Maker,1,75.38,0.0,43.31,75.38,43.31
ORD101142,2024-06-02,North,Marketplace,Consumer,Rep_05,Home & Kitchen,Cookware Set,6,30.73,5.0,13.86,175.16,83.16
ORD101143,2024-06-03, North ,In-Store,Small Business,Rep_10,Electronics,Power Bank,3,37.42,0.0,18.92,112.26,56.76
ORD102274,2024-05-05,East,In-Store,Small Business,Rep_02,Home & Kitchen,Cookware Set,7,75.79,0.0,41.11,530.53,287.77
ORD102048,2024-12-17,North,Online,Consumer,Rep_04,Apparel,Winter Coat,2,99.17,0.0,65.67,198.34,131.34
ORD100401,2024-02-01,North,In-Store,Consumer,Rep_02,Apparel,Backpack,4,115.49,0.0,56.07,461.96,224.28
ORD101103,2024-12-12,East,Online,Consumer,Rep_09,Apparel,Yoga Pants,5,34.07,0.0,15.44,170.35,77.2
ORD100084,2025-03-29,West,In-Store,Consumer,Rep_10,Home & Kitchen,Vacuum Cleaner,2,127.66,0.0,72.06,255.32,144.12
ORD102210,2024-10-14,South,Online,Consumer,Rep_08,Home & Kitchen,Blender,7,50.71,0.0,23.05,354.97,161.35
ORD102586,2024-02-26,West,Online,Small Business,Rep_06,Home & Kitchen,Air Fryer,2,35.75,20.0,17.5,57.2,35.0
ORD100114,2024-04-12,West,In-Store,Small Business,Rep_01,Home & Kitchen,Coffee Maker,1,124.13,5.0,57.21,117.92,57.21
ORD102339,2025-12-29,West,Marketplace,Consumer,Rep_08,Beauty,Skincare Set,4,86.55,0.0,53.75,346.2,215.0
ORD101585,2025-06-14,North,Online,Consumer,Rep_03,Electronics,Wireless Earbuds,2,38.39,0.0,19.96,76.78,39.92
ORD101567,2024-01-11,West,In-Store,Enterprise,Rep_14,Electronics,Laptop Stand,4,197.08,0.0,127.01,788.32,508.04
ORD101501,2025-11-06,North,Online,Consumer,Rep_10,Sports & Outdoors,Yoga Mat,4,148.5,0.0,89.95,594.0,359.8
ORD101660,2025-02-15,South,Marketplace,Consumer,Rep_04,Home & Kitchen,Blender,6,101.61,0.0,51.48,609.66,308.88
ORD101556,2024-03-29,North,In-Store,Consumer,Rep_05,Apparel,Winter Coat,3,18.73,20.0,9.63,44.95,28.89
ORD102007,2025-03-29,North,Online,Small Business,Rep_06,Electronics,Bluetooth Speaker,4,152.01,0.0,68.59,608.04,274.36
ORD100625,2024-10-03,East,Online,Small Business,Rep_03,Beauty,Makeup Kit,3,24.82,0.0,13.62,74.46,40.86
ORD101885,2024-01-23,East,In-Store,Enterprise,,Sports & Outdoors,Cycling Helmet,3,137.23,0.0,66.23,411.69,198.69
ORD101866,2024-12-18,North,Marketplace,Small Business,Rep_02,Beauty,Hair Dryer,5,20.31,0.0,9.72,101.55,48.6
ORD100952,2024-12-28,South,In-Store,Consumer,Rep_11,APPAREL,Yoga Pants,2,78.91,0.0,35.9,157.82,71.8
ORD102306,2024-12-17,West,Online,Enterprise,Rep_06,Beauty,Perfume,5,18.49,0.0,12.2,92.45,61.0
ORD100624,2025-01-26,South,Online,Small Business,Rep_10,Apparel,Denim Jacket,4,17.9,0.0,9.15,71.6,36.6
ORD100234,2025-01-16,North,Online,Small Business,Rep_07,Home & Kitchen,Coffee Maker,6,107.55,0.0,51.34,645.3,308.04
ORD102183,2025-03-20,West,In-Store,Enterprise,Rep_01,Sports & Outdoors,Camping Tent,2,118.36,0.0,70.89,236.72,141.78
ORD102034,2025-11-25,North,In-Store,Consumer,Rep_09,Electronics,Smartwatch,4,158.83,0.0,99.95,635.32,399.8
ORD101826,2024-11-25,East,Online,Consumer,Rep_02,Beauty,Perfume,5,64.75,0.0,31.63,323.75,158.15
ORD102546,2025-07-28,South,In-Store,Consumer,Rep_10,Beauty,Hair Dryer,8,75.87,10.0,35.81,546.26,286.48
ORD101314,2024-10-08,West,Marketplace,Consumer,Rep_05,Home & Kitchen,Blender,1,100.49,10.0,52.31,90.44,52.31
ORD101525,2024-12-02,North,Online,Consumer,Rep_01,Sports & Outdoors,Yoga Mat,9,141.83,0.0,84.18,1276.47,757.62
ORD101562,2024-06-24,North,Online,Consumer,Rep_15,Home & Kitchen,Air Fryer,6,78.77,0.0,40.79,472.62,244.74
ORD101752,2024-09-13,West,Marketplace,Small Business,Rep_10,Electronics,Wireless Earbuds,4,186.98,5.0,107.02,710.52,428.08
ORD101605,2024-06-10,South,In-Store,Consumer,Rep_05,Beauty,Face Serum,6,58.66,0.0,33.96,351.96,203.76
ORD100343,2024-01-31,North,Marketplace,Consumer,Rep_08,Sports & Outdoors,Dumbbell Set,2,99.69,20.0,47.26,159.5,94.52
ORD102341,2025-05-12,West,Online,Small Business,Rep_12,Electronics,Laptop Stand,3,153.62,5.0,71.6,437.82,214.8
ORD102226,2025-07-14,North,In-Store,Consumer,Rep_01,Apparel,Yoga Pants,5,73.96,5.0,37.57,351.31,187.85
ORD100996,2024-02-08,East,In-Store,Consumer,Rep_11,Electronics,Laptop Stand,1,45.85,10.0,26.64,41.26,26.64
ORD102062,2024-09-11,South,Marketplace,Consumer,Rep_09,Beauty,Makeup Kit,2,65.35,0.0,29.99,130.7,59.98
ORD101110,2024-09-11,North,In-Store,Consumer,Rep_10,Home & Kitchen,Air Fryer,1,104.98,5.0,64.24,99.73,64.24
ORD102213,2025-04-28,East,Online,Small Business,Rep_08,Beauty,Makeup Kit,3,89.3,0.0,52.05,267.9,156.15
ORD101359,2024-04-15,East,Online,Consumer,Rep_06,Home & Kitchen,Blender,2,155.39,0.0,77.62,310.78,155.24
ORD102107,2025-11-02,North,Marketplace,Small Business,Rep_14,Beauty,Skincare Set,8,31.01,0.0,18.09,248.08,144.72
ORD100709,2025-07-02,South,Online,Consumer,Rep_13,Apparel,Backpack,3,87.58,0.0,49.68,262.74,149.04
ORD101878,2024-06-16,West,Online,Consumer,Rep_10,Electronics,Power Bank,2,68.42,0.0,32.56,136.84,65.12
ORD101378,2025-08-27,East,Marketplace,Consumer,Rep_04,Apparel,Denim Jacket,1,77.78,0.0,49.28,77.78,49.28
ORD100424,2024-04-17,West,Online,Consumer,Rep_13,Sports & Outdoors,Water Bottle,3,101.17,0.0,56.14,303.51,168.42
ORD100292,2024-03-21,North,In-Store,Consumer,Rep_04,Sports & Outdoors,Yoga Mat,1,45.22,0.0,22.91,45.22,22.91
ORD101065,2025-08-13,South,Online,Consumer,Rep_09,Beauty,Face Serum,1,19.57,0.0,9.46,19.57,9.46
ORD101638,2024-08-26,South,In-Store,Consumer,Rep_13,Electronics,Laptop Stand,3,173.62,0.0,112.37,520.86,337.11
ORD101012,2025-02-15,East,In-Store,Small Business,Rep_09,Sports & Outdoors,Camping Tent,2,98.3,5.0,49.04,186.77,98.08
ORD102127,2024-12-15,South,In-Store,Consumer,Rep_07,Sports & Outdoors,Cycling Helmet,8,17.34,0.0,7.98,138.72,63.84
ORD101717,2025-09-11,North,Online,Consumer,Rep_04,Apparel,Yoga Pants,3,84.1,5.0,45.17,239.68,135.51
ORD100937,2024-03-07,North,In-Store,Consumer,Rep_03,Sports & Outdoors,Cycling Helmet,3,47.73,0.0,31.53,143.19,94.59
ORD100834,2024-04-30,South,In-Store,Consumer,Rep_12,Sports & Outdoors,Cycling Helmet,1,68.22,5.0,37.31,64.81,37.31
ORD100254,2025-01-27,East,In-Store,Consumer,Rep_09,Beauty,Hair Dryer,1,72.26,0.0,40.3,72.26,40.3
ORD101482,2025-07-21,East,Online,Consumer,Rep_08,Electronics,Wireless Earbuds,1,188.59,0.0,85.18,188.59,85.18
ORD100786,2024-01-06,West,Online,Enterprise,Rep_02,Beauty,Makeup Kit,3,17.73,0.0,11.19,53.19,33.57
ORD101407,2025-12-28,West,Online,Consumer,Rep_02,Sports & Outdoors,Water Bottle,1,132.18,15.0,76.58,112.35,76.58
ORD102606,2024-04-29,East,Online,Consumer,Rep_01,Beauty,Face Serum,3,80.86,0.0,53.8,242.58,161.4
ORD102184,2025-05-23,West,Online,Consumer,Rep_15,Apparel,Running Shoes,1,112.27,0.0,63.75,112.27,63.75
ORD100723,2025-12-12,West,Online,Consumer,Rep_10,Apparel,Yoga Pants,5,89.2,0.0,41.76,446.0,208.8
ORD100969,2025-07-27,South,In-Store,Consumer,Rep_08,Electronics,Laptop Stand,3,54.94,10.0,30.18,148.34,90.54
ORD100496,2024-06-29,North,In-Store,Consumer,Rep_14,Beauty,Perfume,2,18.91,0.0,9.88,37.82,19.76
ORD100950,2025-10-30,South,Online,Consumer,Rep_10,Electronics,Laptop Stand,2,152.0,0.0,88.77,304.0,177.54
ORD100805,2025-10-02,South,Online,Consumer,Rep_13,Home & Kitchen,Air Fryer,5,117.84,0.0,60.39,589.2,301.95
ORD101829,2025-04-14,West,In-Store,Enterprise,Rep_12,Home & Kitchen,Vacuum Cleaner,4,56.4,0.0,38.18,225.6,152.72
ORD102177,2025-05-10,South,Online,Small Business,Rep_09,Home & Kitchen,Cookware Set,7,152.16,10.0,78.51,958.61,549.57
ORD101739,2024-09-05,West,Online,Consumer,Rep_01,Apparel,Backpack,3,74.0,0.0,40.47,222.0,121.41
ORD100337,2025-12-27,West,In-Store,Consumer,Rep_08,Apparel,Winter Coat,6,94.83,5.0,58.3,540.53,349.8
ORD100730,2024-10-07,East,Marketplace,Small Business,Rep_02,Apparel,Backpack,2,59.35,0.0,36.96,118.7,73.92
ORD100608,2024-06-15,South,Marketplace,Small Business,Rep_05,Home & Kitchen,Air Fryer,3,144.84,5.0,73.54,412.79,220.62
ORD101148,2024-10-29,South,Marketplace,Small Business,Rep_09,Home & Kitchen,Air Fryer,2,124.99,0.0,63.08,249.98,126.16
ORD102243,2025-10-09,East,Marketplace,Consumer,Rep_08,HOME & KITCHEN,Blender,3,144.73,0.0,70.91,434.19,212.73
ORD101713,2024-11-25,North,In-Store,Small Business,Rep_14,Beauty,Hair Dryer,7,49.92,0.0,29.55,349.44,206.85
ORD100329,2025-07-26,West,In-Store,Consumer,Rep_04,Home & Kitchen,Vacuum Cleaner,4,86.96,10.0,51.44,313.06,205.76
ORD100909,2025-10-22,West,Online,Small Business,Rep_03,Electronics,Wireless Earbuds,3,167.87,0.0,113.12,503.61,339.36
ORD102151,2024-11-20,South,Online,Consumer,Rep_09,Sports & Outdoors,Dumbbell Set,7,131.72,0.0,65.46,922.04,458.22
ORD102010,2025-12-22,West,Online,Consumer,Rep_02,Home & Kitchen,Air Fryer,6,55.13,0.0,36.8,330.78,220.8
ORD101810,2025-07-23,East,Online,Consumer,Rep_15,Home & Kitchen,Vacuum Cleaner,3,177.0,0.0,84.37,531.0,253.11
ORD101994,2025-05-23,North,Marketplace,Consumer,Rep_06,Apparel,Denim Jacket,3,25.22,0.0,12.86,75.66,38.58
ORD100719,2024-06-20,South,In-Store,Consumer,Rep_12,Home & Kitchen,Air Fryer,4,81.06,0.0,43.49,324.24,173.96
ORD101569,2025-12-12,South,In-Store,Consumer,Rep_13,Beauty,Perfume,9,73.04,5.0,39.5,624.49,355.5
ORD102275,2024-03-05,South,Marketplace,Small Business,Rep_12,Apparel,Winter Coat,3,104.46,0.0,52.93,313.38,158.79
ORD100434,2024-03-16,East,In-Store,Small Business,Rep_13,Sports & Outdoors,Cycling Helmet,1,137.06,0.0,67.36,137.06,67.36
ORD101299,2025-04-11,North,Marketplace,Consumer,Rep_13,Electronics,Smartwatch,4,54.66,0.0,29.63,218.64,118.52
ORD102174,2025-03-18,East,Online,Consumer,Rep_05,Beauty,Makeup Kit,4,82.14,0.0,48.03,328.56,192.12
ORD100405,2024-02-19, East ,Online,Enterprise,Rep_05,Apparel,Denim Jacket,3,75.52,0.0,47.42,226.56,142.26
ORD100821,2025-02-19,East,Marketplace,Consumer,Rep_13,Beauty,Perfume,6,18.16,0.0,9.12,108.96,54.72
ORD101789,2024-11-04,West,Online,Consumer,Rep_04,Sports & Outdoors,Yoga Mat,3,26.49,5.0,13.67,75.5,41.01
ORD102351,2024-09-30,West,Online,Consumer,Rep_10,Sports & Outdoors,Camping Tent,1,130.73,15.0,63.8,111.12,63.8
ORD102315,2024-11-15,North,Online,Small Business,Rep_01,Apparel,Backpack,6,77.55,0.0,47.41,465.3,284.46
ORD101858,2024-11-16,South,In-Store,Enterprise,Rep_14,Apparel,Yoga Pants,6,36.0,5.0,23.42,205.2,140.52
ORD101557,2025-10-10,North,In-Store,Small Business,Rep_11,Home & Kitchen,Air Fryer,2,128.01,,77.03,256.02,154.06
ORD100545,2025-02-25,North,Online,Small Business,Rep_02,Apparel,Winter Coat,4,42.57,20.0,24.77,136.22,99.08
ORD100212,2024-02-15,South,Online,Consumer,Rep_12,Electronics,Power Bank,2,92.86,5.0,50.83,176.43,101.66
ORD100896,2024-12-27,South,In-Store,Consumer,Rep_12,Home & Kitchen,Coffee Maker,2,151.05,0.0,90.74,302.1,181.48
ORD101941,2025-05-31,West,Marketplace,Enterprise,Rep_10,Apparel,Denim Jacket,1,44.12,0.0,25.75,44.12,25.75
ORD101891,2024-12-05,West,Online,Consumer,Rep_04,Sports & Outdoors,Yoga Mat,4,128.25,0.0,64.86,513.0,259.44
ORD100916,2025-06-22,East,Marketplace,Enterprise,Rep_02,Beauty,Makeup Kit,8,67.36,0.0,33.39,538.88,267.12
ORD101289,2025-08-15,West,Online,Small Business,Rep_03,Sports & Outdoors,Yoga Mat,1,52.93,0.0,27.32,52.93,27.32
ORD100814,2024-07-22,East,In-Store,Consumer,Rep_06,Beauty,Makeup Kit,3,64.92,10.0,40.01,175.28,120.03
ORD101265,2024-04-23,North,In-Store,Consumer,Rep_14,Apparel,Yoga Pants,1,73.09,0.0,33.03,73.09,33.03
ORD100342,2024-05-29,West,Marketplace,Consumer,Rep_06,Electronics,Bluetooth Speaker,3,75.81,5.0,36.15,216.06,108.45
ORD101410,2024-08-05,South,In-Store,Enterprise,Rep_04,Home & Kitchen,Cookware Set,5,155.56,0.0,96.32,777.8,481.6
ORD101214,2025-01-24,East,Online,Small Business,Rep_06,Electronics,Smartwatch,7,110.97,0.0,70.49,776.79,493.43
ORD100966,2025-01-12,South,Online,Enterprise,Rep_05,Apparel,Denim Jacket,4,27.08,0.0,15.4,108.32,61.6
ORD101230,2025-12-07,East,Online,Consumer,Rep_05,Apparel,Backpack,4,71.41,0.0,42.44,285.64,169.76
